-5.53543,5.08945,5.44851,0.559127,1.00357,-8.43875,4.52301,4.94862,1.79686,1
-3.70145,6.65254,7.23548,0.918215,1.19993,-5.53543,5.08945,5.44851,0.559127,1.00357
-2.20655,8.27463,5.20223,1.07618,1.32631,-3.70145,6.65254,7.23548,0.918215,1.19993
-3.83081,7.98772,2.69635,2.13426,1.32847,-2.20655,8.27463,5.20223,1.07618,1.32631
-7.19504,2.0137,3.87318,2.63728,1.00179,-8.43875,4.52301,4.94862,1.79686,1
-5.05426,8.19649,9.42319,-1.145,1.19993,-3.70145,6.65254,7.23548,0.918215,1.19993
-1.78597,4.4224,6.63763,2.51424,1.19993,-3.70145,6.65254,7.23548,0.918215,1.19993
-6.2655,6.25484,11.363,0.73094,1.19993,-5.05426,8.19649,9.42319,-1.145,1.19993
-6.31939,7.48351,14.0993,-0.508356,1.19993,-6.2655,6.25484,11.363,0.73094,1.19993
-4.74497,5.0597,14.9033,1.15761,1.19993,-6.31939,7.48351,14.0993,-0.508356,1.19993
-2.51967,3.05076,15.0136,0.894208,1.19993,-4.74497,5.0597,14.9033,1.15761,1.19993
-8.76023,7.21049,15.8221,-1.61766,1.19993,-6.31939,7.48351,14.0993,-0.508356,1.19993
-1.33303,0.567868,16.2083,-0.793412,1.19993,-2.51967,3.05076,15.0136,0.894208,1.19993
-10.5014,6.68615,4.6908,2.66565,1,-8.43875,4.52301,4.94862,1.79686,1
1.28859,-0.888383,16.2886,-2.39448,1.19993,-1.33303,0.567868,16.2083,-0.793412,1.19993
