1.44365,-6.06136,9.74768,2.14543,3.01606,0.684349,-4.79031,9.98832,-1.01857,1
0.629189,-3.50028,10.7517,-0.405458,3.68729,0.684349,-4.79031,9.98832,-1.01857,1
0.359527,-2.08328,10.3402,2.11349,6.7261,0.629189,-3.50028,10.7517,-0.405458,3.68729
0.472517,-2.10989,8.84468,-2.38377,6.8666,0.359527,-2.08328,10.3402,2.11349,6.7261
0.184509,-1.65319,7.44523,-0.773396,6.87352,0.472517,-2.10989,8.84468,-2.38377,6.8666
0.0519466,-0.159409,7.41273,-2.85952,6.87458,0.184509,-1.65319,7.44523,-0.773396,6.87352
0.076284,-0.791237,11.0476,2.26378,9.19529,0.359527,-2.08328,10.3402,2.11349,6.7261
-0.254086,-5.13927,8.87138,-1.72098,3.07274,0.684349,-4.79031,9.98832,-1.01857,1
-0.280375,1.29625,7.26918,1.61778,6.87458,0.0519466,-0.159409,7.41273,-2.85952,6.87458
-0.365661,2.44988,6.31425,-1.81067,6.87475,-0.280375,1.29625,7.26918,1.61778,6.87458
0.483835,3.4795,5.62998,-0.838861,6.87475,-0.365661,2.44988,6.31425,-1.81067,6.87475
1.71846,-2.80133,8.37612,2.62608,6.86979,0.472517,-2.10989,8.84468,-2.38377,6.8666
-0.868265,-5.31041,7.51362,0.991716,3.10755,-0.254086,-5.13927,8.87138,-1.72098,3.07274
0.493402,4.82474,4.96648,-1.53922,6.87475,0.483835,3.4795,5.62998,-0.838861,6.87475
-1.52927,-6.61651,7.84098,2.40883,3.10755,-0.868265,-5.31041,7.51362,0.991716,3.10755
