8.52531,0.745974,1.4114,2.55421,1,9.02191,2.07145,1.90788,0.201854,1
7.02623,0.724756,1.36336,1.06576,1.70621,8.52531,0.745974,1.4114,2.55421,1
5.53468,0.566692,1.34643,-1.64858,1.70621,7.02623,0.724756,1.36336,1.06576,1.70621
4.59307,-0.398069,2.00415,2.70049,1.70621,5.53468,0.566692,1.34643,-1.64858,1.70621
3.15062,-0.0675063,2.24928,2.81052,1.70621,4.59307,-0.398069,2.00415,2.70049,1.70621
9.5874,3.35183,1.36857,-2.2168,2.34058,9.02191,2.07145,1.90788,0.201854,1
8.82818,4.41083,2.1116,-2.80151,2.37695,9.5874,3.35183,1.36857,-2.2168,2.34058
9.98032,0.386609,1.34955,0.0832957,5.32516,8.52531,0.745974,1.4114,2.55421,1
11.3511,0.871449,0.980953,-1.33215,7.81858,9.98032,0.386609,1.34955,0.0832957,5.32516
10.5985,0.178784,1.44624,2.78656,5.4309,9.98032,0.386609,1.34955,0.0832957,5.32516
9.07131,0.255299,0.781887,-0.00518634,2.52769,8.52531,0.745974,1.4114,2.55421,1
4.11493,-1.81887,2.05623,1.91357,1.70621,4.59307,-0.398069,2.00415,2.70049,1.70621
4.46917,-0.891364,2.15191,1.04523,1.70625,4.59307,-0.398069,2.00415,2.70049,1.70621
3.65262,0.0389508,2.0313,0.337141,1.70622,3.15062,-0.0675063,2.24928,2.81052,1.70621
12.3393,0.654946,2.08843,0.611458,8.16704,11.3511,0.871449,0.980953,-1.33215,7.81858
