-2.19323,1.99375,4.45293,-1.22235,1,-3.65058,1.66929,4.59728,1.82736,1
-1.68813,2.14528,5.30638,-2.0276,1,-2.19323,1.99375,4.45293,-1.22235,1
-1.79427,3.63622,5.18065,0.61953,1.00014,-1.68813,2.14528,5.30638,-2.0276,1
-0.234484,2.23668,4.94783,1.31546,1,-1.68813,2.14528,5.30638,-2.0276,1
1.08465,1.52681,5.02513,2.15674,1,-0.234484,2.23668,4.94783,1.31546,1
-5.02871,1.27027,5.03496,-1.96627,1,-3.65058,1.66929,4.59728,1.82736,1
2.5714,1.66256,5.17053,-2.49912,1,1.08465,1.52681,5.02513,2.15674,1
-4.86721,-0.151747,4.58577,3.05877,1,-5.02871,1.27027,5.03496,-1.96627,1
4.04536,1.93027,5.09468,-1.37214,1,2.5714,1.66256,5.17053,-2.49912,1
5.50204,2.00914,4.74555,-1.14144,1,4.04536,1.93027,5.09468,-1.37214,1
-6.34318,-0.371449,4.43332,1.66117,1,-4.86721,-0.151747,4.58577,3.05877,1
-2.24035,2.43485,4.87415,-0.457281,1,-2.19323,1.99375,4.45293,-1.22235,1
-7.79954,-0.186586,4.74125,-0.945837,1,-6.34318,-0.371449,4.43332,1.66117,1
-9.26902,-0.425458,4.55802,-1.01466,1,-7.79954,-0.186586,4.74125,-0.945837,1
6.71934,1.18861,4.4375,-2.29483,1,5.50204,2.00914,4.74555,-1.14144,1
