0.000512026,0.000992737,0.0583875,-1.29359e-05
-1.63935e-19,1.18248e-19,0.06,2.96615e-20
1.47237e-19,3.33671e-19,0.06,6.0713e-21
0.000839404,0.000330173,0.0595923,-4.13745e-05
1.77944e-19,1.46415e-19,0.06,3.1557e-20
0.00120542,-9.04825e-05,0.0589358,-8.92784e-05
-1.59605e-19,1.49343e-19,0.06,-1.63355e-20
-0.000344162,0.000539391,0.0571831,-9.77959e-05
-2.82618e-19,-3.32708e-19,0.06,-6.93307e-20
-0.000639744,0.000752227,0.0579304,-8.36152e-05
-2.86267e-20,5.00824e-20,0.06,1.31878e-20
-0.00161762,0.000107955,0.0562905,-0.000125122
2.63564e-19,-2.97523e-19,0.06,2.97395e-20
-0.00111731,-0.000495221,0.0561187,-0.00014253
-4.52524e-18,-5.4767e-18,1.14396,2.23441e-19
-0.000491372,-0.00282139,1.14168,-0.00011746
-2.25357e-16,-2.36568e-16,1.07915,1.58181e-18
-0.00133524,-0.00358646,1.08382,-0.000110627
-2.01346e-15,-1.98657e-15,1.04751,9.62149e-19
-0.00315796,-0.00327698,1.0455,-0.000111114
-8.81982e-15,-8.92022e-15,1.04878,-3.89795e-19
-0.00424861,-0.00329236,1.04339,-0.000132486
-2.5387e-14,-2.56114e-14,1.05678,2.9946e-19
-0.00272857,-0.00347882,1.05044,-0.000105841
-5.54763e-14,-5.64676e-14,1.06274,3.39798e-18
-0.00161497,-0.00436161,1.05592,-0.000119542
-1.02452e-13,-1.07841e-13,1.06562,5.76238e-18
-0.00109819,-0.00507504,1.05998,-7.16807e-05
-1.67895e-13,-1.87944e-13,1.06655,3.84458e-18
0.000147127,-0.00553218,1.06341,-5.7585e-06
-2.50187e-13,-3.05415e-13,1.06662,2.34245e-18
-0.000604471,-0.00543971,1.06336,-6.57167e-05
-3.42994e-13,-4.68156e-13,1.06647,-3.46409e-18
1.47855e-05,-0.00473741,1.06307,-7.07429e-05
-4.16631e-13,-6.35449e-13,1.06634,-1.24134e-17
-0.00174904,-0.00395533,1.06339,-8.36799e-05
-4.88944e-13,-8.8441e-13,1.06625,-2.58239e-17
-0.00183105,-0.00390105,1.06278,-9.01239e-05
-1.3212e-05,-3.61745e-05,1.06597,0.0017781
-0.00114827,-0.00361736,1.06176,-2.88784e-05
-0.00130727,-0.00412148,1.06091,0.000276634
-0.000355869,-0.0011361,1.06507,0.0376724
-0.00139519,-0.0034972,1.06199,0.0296943
-0.000842964,-0.00276844,1.06407,0.147043
-0.00112252,-0.00367023,1.06342,0.350529
-0.000277145,-0.00571691,1.06066,0.101342
-0.00120577,-0.00388106,1.06317,0.632853
-0.00210505,-0.00616171,1.0615,0.258515
-0.0011949,-0.00379032,1.0632,0.968471
-0.00131095,-0.00694811,1.05993,0.722875
-0.00218095,-0.00696682,1.06116,0.871112
-0.00115991,-0.0036448,1.0634,1.43694
-0.00338667,-0.00739331,1.05952,1.13933
-0.00114768,-0.00360257,1.06337,1.76356
-0.00296786,-0.00803107,1.05973,1.61286
-0.0011455,-0.00359987,1.0632,2.03684
-0.00118744,-0.00633409,1.05968,2.0371
-0.00114773,-0.00361379,1.06271,2.27805
0.0003079,-0.00536153,1.06016,2.20314
-0.00114851,-0.00361838,1.06266,2.33385
