-12.4903,-0.0803923,5.66279,0.781298,1.78184,-11.9545,1.02849,5.61285,-1.97546,1
-13.4163,-0.312737,5.05234,1.94635,3.7544,-12.4903,-0.0803923,5.66279,0.781298,1.78184
-11.669,-0.418811,4.45409,0.87322,1.78235,-12.4903,-0.0803923,5.66279,0.781298,1.78184
-10.2202,-0.0902655,4.24705,1.54527,1.78235,-11.669,-0.418811,4.45409,0.87322,1.78235
-8.73237,-0.155298,4.42662,-2.96295,1.78235,-10.2202,-0.0902655,4.24705,1.54527,1.78235
-7.27184,0.138031,4.25113,-0.216943,1.78235,-8.73237,-0.155298,4.42662,-2.96295,1.78235
-5.77865,0.187178,4.38521,2.40703,1.78235,-7.27184,0.138031,4.25113,-0.216943,1.78235
-4.28003,0.236136,4.42695,-3.0632,1.78235,-5.77865,0.187178,4.38521,2.40703,1.78235
-3.36793,1.39056,4.71912,1.5018,1.78235,-4.28003,0.236136,4.42695,-3.0632,1.78235
-2.00815,2.01236,4.83897,-1.15753,1.78235,-3.36793,1.39056,4.71912,1.5018,1.78235
-0.80991,1.31453,4.26692,0.11584,1.78235,-2.00815,2.01236,4.83897,-1.15753,1.78235
-1.9485,3.48011,5.14255,-0.662752,1.78235,-2.00815,2.01236,4.83897,-1.15753,1.78235
-7.49967,-0.0123702,5.72608,2.11625,1.78235,-7.27184,0.138031,4.25113,-0.216943,1.78235
-7.36628,-1.49876,5.87722,2.03363,1.78235,-7.49967,-0.0123702,5.72608,2.11625,1.78235
-7.71034,-2.95575,5.78337,-2.61157,1.78235,-7.36628,-1.49876,5.87722,2.03363,1.78235
