-6.25259,5.63301,4.60787,1.07492,1.01599,-5.90879,6.1149,4.36942,-1.56376,1
-5.09082,4.71047,4.38608,-0.75275,1.01599,-6.25259,5.63301,4.60787,1.07492,1.01599
-5.44234,4.68473,4.3729,-2.10913,1.01599,-5.09082,4.71047,4.38608,-0.75275,1.01599
-4.9583,3.23194,4.60147,-1.93715,1.01599,-5.09082,4.71047,4.38608,-0.75275,1.01599
-6.41671,7.51103,4.16246,1.70388,1.04062,-5.90879,6.1149,4.36942,-1.56376,1
-3.48494,3.09264,4.35691,2.28406,1.01599,-4.9583,3.23194,4.60147,-1.93715,1.01599
-4.03039,5.75849,4.22135,2.38368,1.01842,-5.09082,4.71047,4.38608,-0.75275,1.01599
-3.16737,5.43252,3.03858,-0.691035,1.01842,-4.03039,5.75849,4.22135,2.38368,1.01842
-2.94122,5.60599,1.5659,2.04586,1.01842,-3.16737,5.43252,3.03858,-0.691035,1.01842
-3.44277,7.11778,3.98251,-1.79395,1.01842,-4.03039,5.75849,4.22135,2.38368,1.01842
-3.84656,8.50377,3.5751,-2.42139,1.01842,-3.44277,7.11778,3.98251,-1.79395,1.01842
-3.81261,9.53634,4.66259,-0.0436545,1.01842,-3.84656,8.50377,3.5751,-2.42139,1.01842
-4.24886,5.08326,1.04934,-2.14266,1.01856,-2.94122,5.60599,1.5659,2.04586,1.01842
-4.18709,7.29692,2.9551,3.09172,1.01842,-3.44277,7.11778,3.98251,-1.79395,1.01842
-5.08446,3.84518,0.911764,0.190895,1.01856,-4.24886,5.08326,1.04934,-2.14266,1.01856
