0.88446,-0.408601,3.94445,2.41056,1,2.09625,-1.05561,3.342,2.80871,1
1.39064,0.992776,3.77146,-3.13812,1,0.88446,-0.408601,3.94445,2.41056,1
0.24901,1.94771,3.95793,-1.65307,1,1.39064,0.992776,3.77146,-3.13812,1
0.468691,3.43081,4.00458,-2.76224,1,0.24901,1.94771,3.95793,-1.65307,1
0.806236,4.79677,3.48475,1.05202,1,0.468691,3.43081,4.00458,-2.76224,1
1.41467,5.8795,2.64362,-1.81961,1,0.806236,4.79677,3.48475,1.05202,1
0.669119,6.33121,2.64311,0.144523,1.00002,1.41467,5.8795,2.64362,-1.81961,1
1.30453,3.40795,5.2499,1.78463,1,0.468691,3.43081,4.00458,-2.76224,1
0.843792,7.28216,3.78993,-2.98767,1.00002,0.669119,6.33121,2.64311,0.144523,1.00002
0.0282708,-1.52759,4.45903,0.217885,1,0.88446,-0.408601,3.94445,2.41056,1
2.90719,-2.29285,3.59028,2.13469,1,2.09625,-1.05561,3.342,2.80871,1
4.24128,-2.9664,3.46173,2.48327,1,2.90719,-2.29285,3.59028,2.13469,1
4.70175,-4.16173,4.24222,0.872599,1,4.24128,-2.9664,3.46173,2.48327,1
1.0597,5.06111,1.4377,2.55174,1,1.41467,5.8795,2.64362,-1.81961,1
-0.262901,-2.86818,5.06569,0.705012,1,0.0282708,-1.52759,4.45903,0.217885,1
