4.49033,-2.99863,1.06883,-1.10074
4.44376,-2.89504,1.07984,-0.943737
4.39719,-2.79145,1.09086,-0.786737
4.35062,-2.68786,1.10187,-0.629737
4.30406,-2.58428,1.11288,-0.472737
4.25749,-2.48069,1.12389,-0.315737
4.21092,-2.3771,1.1349,-0.158737
4.16435,-2.27352,1.14591,-0.00173654
4.11778,-2.16993,1.15692,0.155263
4.07121,-2.06634,1.16794,0.312263
4.02465,-1.96275,1.17895,0.469263
3.97808,-1.85917,1.18996,0.626263
3.93151,-1.75558,1.20097,0.783263
3.88494,-1.65199,1.21198,0.940263
3.88952,-1.66369,1.21243,0.941071
3.84423,-1.53357,1.27174,0.787564
3.79894,-1.40345,1.33106,0.634056
3.75364,-1.27334,1.39037,0.480549
3.70835,-1.14322,1.44968,0.327041
3.66306,-1.0131,1.50899,0.173534
3.61777,-0.882983,1.56831,0.0200264
3.57248,-0.752866,1.62762,-0.133481
3.52718,-0.622748,1.68693,-0.286988
3.48189,-0.492631,1.74625,-0.440496
3.4366,-0.362513,1.80556,-0.594003
3.55594,-0.271693,1.80853,-0.578914
3.67529,-0.180873,1.8115,-0.563824
3.79463,-0.090053,1.81446,-0.548735
3.91397,0.000767135,1.81743,-0.533645
4.03332,0.0915872,1.8204,-0.518556
4.15266,0.182407,1.82337,-0.503466
4.272,0.273227,1.82634,-0.488377
4.39135,0.364048,1.8293,-0.473288
4.51069,0.454868,1.83227,-0.458198
4.63003,0.545688,1.83524,-0.443109
4.63003,0.545688,1.83524,-0.443109
4.54593,0.62732,1.79108,-0.600109
4.46183,0.708952,1.74692,-0.757109
4.44162,0.728568,1.73631,-0.794835
4.39051,0.869469,1.73044,-0.650359
4.33939,1.01037,1.72458,-0.505884
4.28828,1.15127,1.71872,-0.361408
4.23717,1.29217,1.71285,-0.216932
4.18606,1.43307,1.70699,-0.0724566
4.13494,1.57397,1.70113,0.072019
4.08383,1.71488,1.69527,0.216495
4.03272,1.85578,1.6894,0.36097
3.98161,1.99668,1.68354,0.505446
3.93049,2.13758,1.67768,0.649922
3.93049,2.13758,1.67768,0.649922
3.90772,2.24136,1.63309,0.806922
3.88494,2.34513,1.5885,0.963922
3.86217,2.44891,1.54391,1.12092
3.83939,2.55268,1.49932,1.27792
3.81661,2.65646,1.45473,1.43492
3.79598,2.75046,1.41434,1.57714
3.80322,2.73296,1.37008,1.73414
3.81046,2.71545,1.32581,1.89114
3.8177,2.69794,1.28154,2.04814
3.82494,2.68044,1.23728,2.20514
3.83218,2.66293,1.19301,2.36214
3.83942,2.64542,1.14874,2.51914
3.84666,2.62791,1.10447,2.67614
3.85391,2.61041,1.06021,2.83314
3.86115,2.5929,1.01594,2.99014
3.86839,2.57539,0.971674,-3.13604
3.87563,2.55788,0.927407,-2.97904
3.88287,2.54038,0.88314,-2.82204
3.89011,2.52287,0.838873,-2.66504
3.89735,2.50536,0.794606,-2.50804
3.90459,2.48786,0.750339,-2.35104
3.91183,2.47035,0.706072,-2.19404
3.91907,2.45284,0.661805,-2.03704
3.92631,2.43533,0.617538,-1.88004
3.92722,2.43313,0.611976,-1.86032
3.78417,2.47827,0.612922,-1.99048
3.64113,2.52341,0.613868,-2.12064
3.49808,2.56855,0.614815,-2.2508
3.35504,2.61369,0.615761,-2.38096
3.212,2.65883,0.616707,-2.51112
3.06895,2.70396,0.617654,-2.64128
2.92591,2.7491,0.6186,-2.77144
2.78286,2.79424,0.619546,-2.9016
2.63982,2.83938,0.620493,-3.03176
2.49678,2.88452,0.621439,3.12127
2.49678,2.88452,0.621439,3.12127
2.34698,2.88844,0.614621,3.1289
2.19719,2.89235,0.607804,3.13652
2.04739,2.89627,0.600986,-3.13903
1.8976,2.90019,0.594168,-3.1314
1.74781,2.90411,0.58735,-3.12378
1.59801,2.90802,0.580533,-3.11615
1.44822,2.91194,0.573715,-3.10852
1.29843,2.91586,0.566897,-3.10089
1.14863,2.91977,0.560079,-3.09326
0.998839,2.92369,0.553261,-3.08563
1.14812,2.90907,0.553109,-3.12623
1.29741,2.89445,0.552956,3.11637
1.4467,2.87983,0.552803,3.07578
1.59598,2.8652,0.552651,3.03519
1.74527,2.85058,0.552498,2.9946
1.89455,2.83596,0.552346,2.95401
2.04384,2.82134,0.552193,2.91342
