-0.24827,-1.92431,0.561083,0.563469,2.01368,0.68606,-1.27261,0.956816,1.08795,2
-0.220602,-0.0880332,1.11414,-2.23176,2.03307,0.68606,-1.27261,0.956816,1.08795,2
-1.56017,0.0426383,1.77631,-2.70299,2.05873,-0.220602,-0.0880332,1.11414,-2.23176,2.03307
-1.77719,-1.37761,1.34527,1.9493,2.05873,-1.56017,0.0426383,1.77631,-2.70299,2.05873
1.07118,0.62233,0.83722,-0.746391,2.03351,-0.220602,-0.0880332,1.11414,-2.23176,2.03307
1.23447,-2.00681,2.14433,-1.07024,2,0.68606,-1.27261,0.956816,1.08795,2
1.58774,-2.0827,2.09892,2.81995,2.22403,1.23447,-2.00681,2.14433,-1.07024,2
-0.393361,-0.300329,1.27722,1.26469,2.03307,-0.220602,-0.0880332,1.11414,-2.23176,2.03307
0.785186,-0.0467223,1.50585,1.66253,2.03351,1.07118,0.62233,0.83722,-0.746391,2.03351
-0.0425708,-1.48694,2.16072,3.08611,2.03343,1.23447,-2.00681,2.14433,-1.07024,2
1.08045,-1.02001,1.1952,2.99467,2.23683,0.68606,-1.27261,0.956816,1.08795,2
0.810803,0.448198,2.13315,2.37361,2.03351,0.785186,-0.0467223,1.50585,1.66253,2.03351
0.419812,-0.867053,1.05217,2.38893,2,0.68606,-1.27261,0.956816,1.08795,2
-0.0183192,-0.124799,1.05106,-0.0250667,2.0407,-0.220602,-0.0880332,1.11414,-2.23176,2.03307
0.754457,0.679773,0.981405,2.58207,2.03351,1.07118,0.62233,0.83722,-0.746391,2.03351
0.0789417,-0.565605,1.15243,-2.43538,2.0407,-0.0183192,-0.124799,1.05106,-0.0250667,2.0407
0.949726,-0.795652,0.665906,0.579161,2.23683,1.08045,-1.02001,1.1952,2.99467,2.23683
0.475674,-0.321527,1.00223,-2.30026,2.0407,0.0789417,-0.565605,1.15243,-2.43538,2.0407
-0.784732,-0.136658,1.8725,2.84771,2.03307,-0.393361,-0.300329,1.27722,1.26469,2.03307
-0.140871,-1.21421,1.56557,2.1483,2.03343,-0.0425708,-1.48694,2.16072,3.08611,2.03343
0.948623,-0.120954,1.85934,-1.91058,2.03351,0.785186,-0.0467223,1.50585,1.66253,2.03351
-0.154683,-1.8239,2.10324,0.527663,2.03996,-0.0425708,-1.48694,2.16072,3.08611,2.03343
0.110483,-1.43942,1.74288,-1.91757,2.03343,-0.140871,-1.21421,1.56557,2.1483,2.03343
-0.883509,-1.38387,1.83235,-2.34435,2.04821,-0.140871,-1.21421,1.56557,2.1483,2.03343
0.927817,-0.00342403,0.848113,-1.87887,2.0407,0.475674,-0.321527,1.00223,-2.30026,2.0407
0.239583,-0.517523,2.12255,-2.55901,2.0338,0.948623,-0.120954,1.85934,-1.91058,2.03351
-2.05203,-1.43976,1.98197,0.551122,2.0614,-1.77719,-1.37761,1.34527,1.9493,2.05873
-1.25655,-1.3635,1.99333,1.40745,2.04821,-0.883509,-1.38387,1.83235,-2.34435,2.04821
1.60699,-0.746291,2.25492,1.76221,2.13518,0.948623,-0.120954,1.85934,-1.91058,2.03351
-1.4788,-0.26574,1.84517,-0.150032,2.06555,-1.56017,0.0426383,1.77631,-2.70299,2.05873
