1.95266,-4.88535,1.03551,-0.968824,1,1.31644,-3.53735,0.867792,-2.07778,1
2.04788,-5.54296,1.65032,-3.10668,2.51913,1.95266,-4.88535,1.03551,-0.968824,1
1.9216,-2.16541,0.907211,-2.6315,1,1.31644,-3.53735,0.867792,-2.07778,1
3.48739,-5.93579,1.49697,0.535433,2.51913,2.04788,-5.54296,1.65032,-3.10668,2.51913
0.607879,-1.44192,0.933891,2.85815,1.0482,1.9216,-2.16541,0.907211,-2.6315,1
-0.827997,-1.00803,0.932449,-1.85651,1.3509,0.607879,-1.44192,0.933891,2.85815,1.0482
2.60074,-0.827966,0.902945,2.03427,1,1.9216,-2.16541,0.907211,-2.6315,1
2.65205,0.640727,1.20346,-2.01551,1,2.60074,-0.827966,0.902945,2.03427,1
-2.28479,-1.35582,1.01486,-2.8071,1.62802,-0.827997,-1.00803,0.932449,-1.85651,1.3509
2.99305,-1.54945,1.93838,2.86325,1,2.60074,-0.827966,0.902945,2.03427,1
0.811703,-6.39032,1.7124,1.80382,2.84479,2.04788,-5.54296,1.65032,-3.10668,2.51913
1.05111,-2.41852,0.832304,-2.46523,1.07434,1.9216,-2.16541,0.907211,-2.6315,1
-0.462952,-5.61371,1.56363,-0.26008,2.84479,0.811703,-6.39032,1.7124,1.80382,2.84479
2.94783,2.11127,1.19796,2.89424,1,2.65205,0.640727,1.20346,-2.01551,1
-2.00198,-2.03818,1.85401,1.42386,1.62802,-2.28479,-1.35582,1.01486,-2.8071,1.62802
