-4.72715e-19,3.17496e-19,0.06,1.85839e-20
-0.00024825,0.000951416,0.0605298,-1.02327e-05
2.07852e-19,1.87557e-19,0.06,-2.80439e-20
0.000650728,0.00136864,0.0620572,8.93032e-06
-1.89021e-19,5.23054e-19,0.06,-1.57764e-20
0.00253468,0.00223966,0.0626012,-3.05869e-05
2.60931e-20,2.41954e-19,0.06,-1.33872e-21
0.0025833,0.00224428,0.0610996,-4.40548e-05
-2.89455e-19,-1.84087e-19,0.06,-2.09857e-20
0.00310812,0.00254521,0.060411,-4.2608e-05
1.16603e-20,-3.36366e-19,0.06,6.54903e-21
0.00385836,0.00266875,0.0612167,-3.12639e-05
-4.43453e-19,-2.22362e-19,0.06,3.20739e-20
0.00313147,0.00313615,0.0597351,1.7982e-05
-2.00088e-18,-1.18678e-19,1.10881,-3.15755e-20
0.00215234,0.00316094,1.11623,3.23813e-05
-2.96263e-16,-4.52137e-17,0.884503,-4.58442e-19
0.00117863,0.00118178,0.853084,3.73644e-05
-2.81136e-15,-3.31723e-16,0.67058,-3.31159e-18
0.00233149,0.0012355,0.687215,3.14355e-05
0.00192611,-0.000202402,0.650084,3.25604e-05
-1.14097e-14,-1.84017e-15,0.652616,-8.27901e-18
-2.82036e-14,-6.37145e-15,0.695422,-1.09185e-17
0.000922966,-0.000272657,0.691592,2.4347e-06
-5.57593e-14,-1.65531e-14,0.732409,-1.19829e-17
0.00178121,-0.00059442,0.726828,3.85628e-05
-9.72502e-14,-3.62529e-14,0.751745,-1.3017e-17
0.00181414,-0.00040116,0.750364,2.60995e-06
-1.5528e-13,-7.04888e-14,0.758695,-1.78394e-17
0.0030732,0.00066388,0.759205,1.67524e-05
-2.30649e-13,-1.25497e-13,0.759799,-2.29695e-17
0.00448595,-0.000571236,0.761113,8.31014e-05
-3.21089e-13,-2.08551e-13,0.75905,-3.02796e-17
0.00506717,-8.94946e-05,0.759576,3.29501e-05
-4.04077e-13,-3.05639e-13,0.758293,-3.30153e-17
0.00593456,0.000165036,0.759725,8.1485e-05
0.00585613,0.00112035,0.759526,5.76378e-05
-4.90349e-13,-4.39369e-13,0.75775,-3.86933e-17
0.00633392,0.00115445,0.75886,7.04729e-05
0.000133477,1.95216e-05,0.757882,0.0029546
0.00705988,0.0026775,0.759117,0.00585707
0.00471097,0.000879041,0.759712,0.141816
0.00532889,0.00100334,0.75987,0.188754
