-1.5025,-0.00017903,1.08381,-0.62938
-1.43115,0.0477889,1.11725,-0.78638
-1.3598,0.0957568,1.15069,-0.94338
-1.28845,0.143725,1.18412,-1.10038
-1.2171,0.191693,1.21756,-1.25738
-1.14575,0.239661,1.25099,-1.41438
-1.0744,0.287629,1.28443,-1.57138
-1.00305,0.335597,1.31786,-1.72838
-0.931694,0.383564,1.3513,-1.88538
-0.860343,0.431532,1.38473,-2.04238
-0.788992,0.4795,1.41817,-2.19938
-0.717641,0.527468,1.4516,-2.35638
-0.64629,0.575436,1.48504,-2.51338
-0.574938,0.623404,1.51847,-2.67038
-0.503587,0.671372,1.55191,-2.82738
-0.432236,0.71934,1.58535,-2.98438
-0.360885,0.767308,1.61878,-3.14138
-0.370901,0.761153,1.6192,-3.12296
-0.340881,0.645828,1.62432,3.00323
-0.310861,0.530503,1.62944,2.84623
-0.28084,0.415177,1.63456,2.68923
-0.25082,0.299852,1.63968,2.53223
-0.220799,0.184526,1.64479,2.37523
-0.190779,0.069201,1.64991,2.21823
-0.160759,-0.0461244,1.65503,2.06123
-0.130738,-0.16145,1.66015,1.90423
-0.100718,-0.276775,1.66527,1.74723
-0.0706975,-0.392101,1.67039,1.59023
-0.0406771,-0.507426,1.6755,1.43323
-0.0106567,-0.622751,1.68062,1.27623
0.0066233,-0.689134,1.68357,1.18586
0.0147741,-0.76642,1.75127,1.34286
0.022925,-0.843707,1.81898,1.49986
0.0310758,-0.920993,1.88668,1.65686
0.0392266,-0.99828,1.95439,1.81386
0.0473775,-1.07557,2.02209,1.97086
0.0555283,-1.15285,2.0898,2.12786
0.0636791,-1.23014,2.1575,2.28486
0.07183,-1.30743,2.22521,2.44186
0.0799808,-1.38471,2.29291,2.59886
0.0881316,-1.462,2.36062,2.75586
0.0962825,-1.53929,2.42832,2.91286
0.104433,-1.61657,2.49603,3.06986
0.112584,-1.69386,2.56373,-3.05633
0.120735,-1.77115,2.63144,-2.89933
0.125243,-1.81389,2.66888,-2.81249
0.248232,-1.89942,2.66124,-2.66658
0.371221,-1.98495,2.65359,-2.52067
0.49421,-2.07048,2.64594,-2.37476
0.617199,-2.15601,2.63829,-2.22885
0.740188,-2.24154,2.63064,-2.08294
0.863177,-2.32707,2.62299,-1.93703
0.986166,-2.41259,2.61534,-1.79111
1.10916,-2.49812,2.60769,-1.6452
1.23214,-2.58365,2.60004,-1.49929
1.35513,-2.66918,2.59239,-1.35338
1.34758,-2.52281,2.56048,-1.47669
1.34003,-2.37644,2.52856,-1.6
1.33248,-2.23007,2.49665,-1.7233
1.32493,-2.0837,2.46474,-1.84661
1.31738,-1.93733,2.43282,-1.96992
1.30983,-1.79095,2.40091,-2.09322
1.30228,-1.64458,2.36899,-2.21653
1.29473,-1.49821,2.33708,-2.33984
1.28718,-1.35184,2.30517,-2.46315
1.27963,-1.20547,2.27325,-2.58645
1.27963,-1.20547,2.27325,-2.58645
1.35158,-1.11123,2.18137,-2.58053
1.42352,-1.01698,2.08949,-2.5746
1.49547,-0.92274,1.99761,-2.56867
1.56741,-0.828497,1.90573,-2.56275
1.63936,-0.734254,1.81385,-2.55682
1.71131,-0.640011,1.72197,-2.5509
1.78325,-0.545768,1.63009,-2.54497
