2.87741,-7.94165,1.15666,0.456166,4.37128,1.62056,-8.75748,1.22555,0.277219,1
4.31552,-8.35836,1.06613,-1.01405,5.84349,2.87741,-7.94165,1.15666,0.456166,4.37128
0.192891,-8.29832,1.19481,1.10994,1,1.62056,-8.75748,1.22555,0.277219,1
-1.20778,-8.83034,1.26608,-2.78774,1,0.192891,-8.29832,1.19481,1.10994,1
-2.69424,-9.02917,1.29596,-1.01092,1,-1.20778,-8.83034,1.26608,-2.78774,1
-3.63501,-7.86147,1.334,2.69962,1,-2.69424,-9.02917,1.29596,-1.01092,1
5.4586,-7.38735,1.04373,-0.53553,8.50925,4.31552,-8.35836,1.06613,-1.01405,5.84349
-4.55762,-6.67894,1.35414,-0.47351,1,-3.63501,-7.86147,1.334,2.69962,1
-4.12985,-5.24257,1.29188,-2.75741,1,-4.55762,-6.67894,1.35414,-0.47351,1
-5.92302,-6.07676,1.20225,-0.0448664,1,-4.55762,-6.67894,1.35414,-0.47351,1
-6.72977,-7.2909,1.55585,2.36259,1,-5.92302,-6.07676,1.20225,-0.0448664,1
3.79207,-8.36856,0.842448,1.21759,7.17037,4.31552,-8.35836,1.06613,-1.01405,5.84349
-7.21007,-5.30841,1.25809,2.07858,1,-5.92302,-6.07676,1.20225,-0.0448664,1
-2.37585,-9.03042,1.47022,0.932632,1,-2.69424,-9.02917,1.29596,-1.01092,1
-6.07686,-5.66148,1.47958,3.13644,1.00863,-5.92302,-6.07676,1.20225,-0.0448664,1
