2.11791,-2.88348,0.984778,2.09053,1,1.26481,-1.66469,1.17658,-2.03406,1
2.99606,-3.41424,1.6831,0.514751,1,2.11791,-2.88348,0.984778,2.09053,1
2.8437,-3.76689,1.60123,2.64005,1.01836,2.99606,-3.41424,1.6831,0.514751,1
3.23151,-5.21572,1.62353,2.63838,1.16553,2.8437,-3.76689,1.60123,2.64005,1.01836
2.72082,-5.23526,1.19355,-0.0298663,1.16553,3.23151,-5.21572,1.62353,2.63838,1.16553
0.528505,-0.358672,1.22317,-1.77341,1,1.26481,-1.66469,1.17658,-2.03406,1
0.925437,1.08579,1.3004,1.02715,1,0.528505,-0.358672,1.22317,-1.77341,1
-0.0788612,-2.3267,1.09722,1.93259,1,1.26481,-1.66469,1.17658,-2.03406,1
1.98753,2.14235,1.22529,2.37762,1,0.925437,1.08579,1.3004,1.02715,1
3.03246,3.21624,1.29528,-0.773461,1,1.98753,2.14235,1.22529,2.37762,1
-0.213654,-3.30522,1.36437,-0.42301,1,-0.0788612,-2.3267,1.09722,1.93259,1
2.02617,4.32848,1.3128,-0.639089,1,3.03246,3.21624,1.29528,-0.773461,1
4.50221,3.49607,1.18791,-0.619883,1,3.03246,3.21624,1.29528,-0.773461,1
1.7041,-6.29114,1.51196,2.70083,1.47952,2.72082,-5.23526,1.19355,-0.0298663,1.16553
5.5537,4.56558,1.16549,2.30912,1,4.50221,3.49607,1.18791,-0.619883,1
