0.103694,14.015,15.1826,3.08568,1.10353,1.91123,14.6434,17.493,-2.89805,1
-1.91619,13.52,17.3448,1.94592,1.13818,0.103694,14.015,15.1826,3.08568,1.10353
2.17348,11.9417,18.7705,1.62293,1,1.91123,14.6434,17.493,-2.89805,1
1.38162,16.1722,17.4602,1.97404,1,1.91123,14.6434,17.493,-2.89805,1
0.68472,11.6867,13.3821,1.31426,1.11349,0.103694,14.015,15.1826,3.08568,1.10353
-0.634875,9.33572,12.0663,-3.11063,1.11376,0.68472,11.6867,13.3821,1.31426,1.11349
-0.2178,6.43892,12.7255,1.21769,1.11417,-0.634875,9.33572,12.0663,-3.11063,1.11376
-1.94538,4.08933,13.429,-0.690353,1.11417,-0.2178,6.43892,12.7255,1.21769,1.11417
4.19004,9.72831,18.9553,-1.7907,1,2.17348,11.9417,18.7705,1.62293,1
-4.09724,1.99915,13.4544,-2.36084,1.11417,-1.94538,4.08933,13.429,-0.690353,1.11417
-2.44277,-0.323371,14.3864,2.14459,1.11417,-4.09724,1.99915,13.4544,-2.36084,1.11417
1.56585,10.1541,21.1019,0.709338,1,2.17348,11.9417,18.7705,1.62293,1
-0.863218,-2.29714,14.4009,2.54022,1.11417,-2.44277,-0.323371,14.3864,2.14459,1.11417
-2.3576,0.448474,17.2842,-3.0888,1.11417,-2.44277,-0.323371,14.3864,2.14459,1.11417
-1.15201,2.50424,18.1009,-0.51067,1.11417,-2.3576,0.448474,17.2842,-3.0888,1.11417
