3.46676,2.43182,3.44521,1.67178,32.2914,3.81069,1.92455,2.85274,2.9956,1
2.75407,0.878096,2.65655,1.34002,14.7978,3.81069,1.92455,2.85274,2.9956,1
1.416,0.213629,2.79087,0.960071,16.6163,2.75407,0.878096,2.65655,1.34002,14.7978
3.40823,-0.453421,2.43488,2.02734,16.914,2.75407,0.878096,2.65655,1.34002,14.7978
3.5749,-1.93532,2.27299,-2.46173,16.914,3.40823,-0.453421,2.43488,2.02734,16.914
2.90604,-3.27531,2.3569,-0.324548,16.914,3.5749,-1.93532,2.27299,-2.46173,16.914
1.78105,-4.25081,2.1758,3.04073,16.914,2.90604,-3.27531,2.3569,-0.324548,16.914
2.55325,-5.52845,2.02974,-2.29044,16.9408,1.78105,-4.25081,2.1758,3.04073,16.914
3.30766,-6.81853,2.15848,-2.5335,16.9518,2.55325,-5.52845,2.02974,-2.29044,16.9408
4.7522,-6.89452,2.55539,2.67655,16.9553,3.30766,-6.81853,2.15848,-2.5335,16.9518
2.30063,-7.92514,2.26463,-1.13641,16.9518,3.30766,-6.81853,2.15848,-2.5335,16.9518
6.21442,-7.06735,2.84185,-0.225558,16.9553,4.7522,-6.89452,2.55539,2.67655,16.9553
7.60876,-7.56766,3.07742,-0.911243,16.9553,6.21442,-7.06735,2.84185,-0.225558,16.9553
6.56198,-5.97351,1.87608,1.63325,16.9553,6.21442,-7.06735,2.84185,-0.225558,16.9553
2.62287,-3.71013,1.64955,-0.132531,16.914,2.90604,-3.27531,2.3569,-0.324548,16.914
